run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	base_count	fastq_ftp	fastq_md5
ERR5354943	SAMEA8136259	ERX5142978	PRJEB43291	9606	Homo sapiens	5575869	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5354943/ERR5354943_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5354943/ERR5354943_2.fastq.gz	9c94bc6c3321b350aa875ec4d9aa3564;fd1a97371fb463969033965c1a2cb910
ERR5354944	SAMEA8136260	ERX5142979	PRJEB43291	9606	Homo sapiens	30150377	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5354944/ERR5354944_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5354944/ERR5354944_2.fastq.gz	fd51a8640315b58da3253081f099f827;7bcf32b20a3ffe8188a2300873e3ba13
ERR5354945	SAMEA8136261	ERX5142980	PRJEB43291	9606	Homo sapiens	8482942	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5354945/ERR5354945_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5354945/ERR5354945_2.fastq.gz	2200237d8c74cd5faf7f8ad97236bec9;cff338ba1ed94aa02867ca940c986e41
ERR5354946	SAMEA8136262	ERX5142981	PRJEB43291	9606	Homo sapiens	8905804	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5354946/ERR5354946_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5354946/ERR5354946_2.fastq.gz	8bda8b692b6f772839ed8481afb53498;3eb0842815d6938ab0573bd02e010008
ERR5354947	SAMEA8136262	ERX5142982	PRJEB43291	9606	Homo sapiens	8408226	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5354947/ERR5354947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5354947/ERR5354947_2.fastq.gz	95219de8e2ef25d8913cfefed1e297e8;ceebfcdbca5ea2ceb5b975e3e1c61e4d
ERR5354948	SAMEA8136262	ERX5142983	PRJEB43291	9606	Homo sapiens	9659767	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5354948/ERR5354948_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5354948/ERR5354948_2.fastq.gz	46e744d80351064f922d7549613e9924;c663a8e751fd7753474615a22d32797a
ERR5354949	SAMEA8136263	ERX5142984	PRJEB43291	9606	Homo sapiens	9843021	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5354949/ERR5354949_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5354949/ERR5354949_2.fastq.gz	f15b48a4a9df09f0bee4eb4ae65503f9;d8f80611f60cf7d84c1e9f381872cabe
ERR5354950	SAMEA8136264	ERX5142985	PRJEB43291	9606	Homo sapiens	11587106	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5354950/ERR5354950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5354950/ERR5354950_2.fastq.gz	0ea66e2ee2d5bd8dd93d76fce3a84ab2;57aced64bf9fbf115b80f18f4365954f
ERR5354951	SAMEA8136264	ERX5142986	PRJEB43291	9606	Homo sapiens	4710219	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/001/ERR5354951/ERR5354951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/001/ERR5354951/ERR5354951_2.fastq.gz	b59e85f1245188af4f4b287e4643326b;909dc1446487e7f06abce2c823a71afb
ERR5354952	SAMEA8136265	ERX5142987	PRJEB43291	9606	Homo sapiens	25872655	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/002/ERR5354952/ERR5354952_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/002/ERR5354952/ERR5354952_2.fastq.gz	fab54270c7de5d1169d1c115f5e2a908;5b40ea595f1573f8f26ebf65fd341659
ERR5354953	SAMEA8136266	ERX5142988	PRJEB43291	9606	Homo sapiens	7887987	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5354953/ERR5354953_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5354953/ERR5354953_2.fastq.gz	e2dba654feef19b949a4c73fa40192ad;b153f640aa4efe67d03c79664c9a2de2
ERR5354954	SAMEA8136267	ERX5142989	PRJEB43291	9606	Homo sapiens	6407864	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5354954/ERR5354954_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5354954/ERR5354954_2.fastq.gz	f5164d0596131d808ad7c149bac3725d;7f792ae2ea79c9dd45cbee38b11fa8cb
ERR5354955	SAMEA8136267	ERX5142990	PRJEB43291	9606	Homo sapiens	5492009	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5354955/ERR5354955_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5354955/ERR5354955_2.fastq.gz	6d9d4389553e75bce59e52f9fe8e911a;bc46ac7aaeba6d2ad529377462d3a479
ERR5354956	SAMEA8136268	ERX5142991	PRJEB43291	9606	Homo sapiens	15817937	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5354956/ERR5354956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5354956/ERR5354956_2.fastq.gz	c7c5dd00c45cbdf97b3f830a506dca27;0adbd6808ebdc2b292d1f91628929235
ERR5354957	SAMEA8136269	ERX5142992	PRJEB43291	9606	Homo sapiens	5242171	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5354957/ERR5354957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5354957/ERR5354957_2.fastq.gz	2ca8cb221f7d42ddd07871bcb96dc632;6fb80588e29fa7f9d419fe8c9c30b612
ERR5354958	SAMEA8136269	ERX5142993	PRJEB43291	9606	Homo sapiens	4965663	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5354958/ERR5354958_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5354958/ERR5354958_2.fastq.gz	666aee72f2f8937d66925ad475fb9766;018ca7a30515a611f3b48ae71d5816e3
ERR5354959	SAMEA8136270	ERX5142994	PRJEB43291	9606	Homo sapiens	14582040	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5354959/ERR5354959_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5354959/ERR5354959_2.fastq.gz	8e6444cf34124d850c1530a3bbc7e6f2;f3795ec88038b39f7de0efc9f31cb6eb
ERR5354960	SAMEA8136271	ERX5142995	PRJEB43291	9606	Homo sapiens	34031424	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5354960/ERR5354960_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5354960/ERR5354960_2.fastq.gz	89643d13ba50dd74e2e57cb8155df265;6a58dfc4c7aff13b9c94d734380e9c20
ERR5354961	SAMEA8136272	ERX5142996	PRJEB43291	9606	Homo sapiens	3672607	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/001/ERR5354961/ERR5354961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/001/ERR5354961/ERR5354961_2.fastq.gz	80698471a75c92f3a783bce3a62cf840;655bea5d30be72526a4fd19a0d0e2ee9
ERR5354962	SAMEA8136273	ERX5142997	PRJEB43291	9606	Homo sapiens	14751934	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/002/ERR5354962/ERR5354962_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/002/ERR5354962/ERR5354962_2.fastq.gz	719ed83b4e81c395acd7293d58804f48;c9938b8e582465559e4365c5106e747a
ERR5354963	SAMEA8136274	ERX5142998	PRJEB43291	9606	Homo sapiens	12925199	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5354963/ERR5354963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5354963/ERR5354963_2.fastq.gz	2d5a3294a83cc66028c7bcfa86ad1e55;3eadbec7a999fecabe57884d32d6e78e
ERR5354964	SAMEA8136274	ERX5142999	PRJEB43291	9606	Homo sapiens	6054659	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5354964/ERR5354964_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5354964/ERR5354964_2.fastq.gz	e2a6bce829902b7a5da520d2e65fbc45;8f0b96967e7ea05a3fe4d4e574558738
ERR5354965	SAMEA8136274	ERX5143000	PRJEB43291	9606	Homo sapiens	12426570	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5354965/ERR5354965_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/005/ERR5354965/ERR5354965_2.fastq.gz	98886c39a5f4c3ea1c64200d3e55ede2;3ac465d370cd2cdbe1d01d25c62e9f31
ERR5354966	SAMEA8136275	ERX5143001	PRJEB43291	9606	Homo sapiens	10243224	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5354966/ERR5354966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/006/ERR5354966/ERR5354966_2.fastq.gz	690c46c13471abaaeee2f50d91961b59;1ea84692b19c350a8dbeea9a25f7b01e
ERR5354967	SAMEA8136275	ERX5143002	PRJEB43291	9606	Homo sapiens	1059459516	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5354967/ERR5354967_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/007/ERR5354967/ERR5354967_2.fastq.gz	7712c7e52a699ad6b0b8d4219cda5018;8f0854688b386b2d7d419b9b4baf1d39
ERR5354968	SAMEA8136275	ERX5143003	PRJEB43291	9606	Homo sapiens	3835478	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5354968/ERR5354968_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5354968/ERR5354968_2.fastq.gz	a471165abdd6ec69779dfd35460d38dd;5c9659932b13735d0a55eccb014c3850
ERR5354969	SAMEA8136275	ERX5143004	PRJEB43291	9606	Homo sapiens	945727728	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5354969/ERR5354969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5354969/ERR5354969_2.fastq.gz	2ce2643dd0aa1e11c6b7e177e18b0268;62f52c94b612eaa251478ee18f18f2a6
ERR5354970	SAMEA8136276	ERX5143005	PRJEB43291	9606	Homo sapiens	8595353	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5354970/ERR5354970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/000/ERR5354970/ERR5354970_2.fastq.gz	7e64afc1e3ba1691f3e4d12a8c774cbd;65939d27a0290337283486483cd30c0b
ERR5354971	SAMEA8136277	ERX5143006	PRJEB43291	9606	Homo sapiens	9720729	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/001/ERR5354971/ERR5354971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/001/ERR5354971/ERR5354971_2.fastq.gz	226713e9c595ccfaacb0a00e400b8312;9d9763712dad606e3fb045a5c0d93b16
ERR5354972	SAMEA8136277	ERX5143007	PRJEB43291	9606	Homo sapiens	7462616	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/002/ERR5354972/ERR5354972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/002/ERR5354972/ERR5354972_2.fastq.gz	8ac86cdcd7c719b28e4dc84744d003c2;be622fb69c97b696971dc90c9f47bae9
ERR5354973	SAMEA8136277	ERX5143008	PRJEB43291	9606	Homo sapiens	12923599	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5354973/ERR5354973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/003/ERR5354973/ERR5354973_2.fastq.gz	657c8228187f9040f49deb27f38c61d0;2187161c213ff09ddb6b62278c98f4ad
ERR5354974	SAMEA8136278	ERX5143009	PRJEB43291	9606	Homo sapiens	6499180	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5354974/ERR5354974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/004/ERR5354974/ERR5354974_2.fastq.gz	ad63bda58637bbd9ee2ea471f557ee0f;5828b0ab84e7d40bc2b44a1e7b821595
ERR5354998	SAMEA8136250	ERX5143033	PRJEB43291	9606	Homo sapiens	57877458	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/008/ERR5354998/ERR5354998.fastq.gz	25c20c54bcfee94f58cf488e4c62265d
ERR5354999	SAMEA8136251	ERX5143034	PRJEB43291	9606	Homo sapiens	8112489065	ftp.sra.ebi.ac.uk/vol1/fastq/ERR535/009/ERR5354999/ERR5354999.fastq.gz	8a73938c41df3ddd963e30bcb45cd469
